X,Y,Z,Temperature_C,Pressure_Pa,V_Mag_ms,Power_W_Input
0.053,0.001,0.022,21.893,26148.492,0.065,60.000
0.051,0.022,0.011,19.868,117559.133,6.019,60.000
0.040,0.000,0.010,20.667,-22255.227,-0.566,60.000
0.051,0.006,0.012,22.088,108858.648,4.592,60.000
0.055,0.000,0.010,27.295,-20275.820,1.299,60.000
0.052,0.025,0.011,19.997,120067.055,5.462,60.000
0.001,0.011,0.011,18.532,23340.672,7.004,60.000
0.050,0.005,0.012,21.644,124933.852,4.226,60.000
0.052,0.012,0.013,21.141,105307.117,3.484,60.000
0.051,0.020,0.012,19.965,119879.148,6.049,60.000
0.049,0.003,0.010,23.791,71468.445,1.178,60.000
0.048,0.019,0.010,20.018,123466.398,6.872,60.000
0.051,0.001,0.015,23.737,117130.680,1.728,60.000
0.050,0.019,0.011,19.808,124147.945,6.328,60.000
0.000,0.013,0.012,23.801,-59788.457,5.572,60.000
0.041,0.001,0.015,20.840,51067.352,-1.102,60.000
0.055,0.000,0.019,22.413,81946.711,1.903,60.000
0.050,0.021,0.012,20.100,128693.648,5.894,60.000
0.044,0.001,0.007,22.640,77254.695,0.491,60.000
0.054,0.001,0.008,24.740,81574.461,0.374,60.000
0.053,0.000,0.003,19.162,54016.680,-0.899,60.000
0.051,0.023,0.011,20.082,101715.320,5.837,60.000
0.055,0.001,0.004,18.862,132118.594,-0.017,60.000
0.051,0.019,0.013,20.068,112553.695,6.443,60.000
0.051,0.027,0.014,18.851,120873.570,2.443,60.000
0.098,0.011,0.013,20.410,131837.438,4.527,60.000
0.052,0.001,0.004,21.962,63579.680,0.077,60.000
0.049,0.003,0.011,22.630,94156.133,2.427,60.000
0.049,0.008,0.010,21.992,129337.586,2.257,60.000
0.054,0.001,0.017,23.630,95223.586,1.038,60.000
0.048,0.001,0.019,21.800,134408.844,1.518,60.000
0.047,0.001,0.020,21.162,130449.305,1.170,60.000
0.053,0.001,0.015,27.009,41244.148,0.403,60.000
0.058,0.001,0.009,24.933,-95.109,-0.388,60.000
0.052,0.002,0.016,22.925,104730.055,1.471,60.000
0.049,0.001,0.014,29.507,54317.461,0.955,60.000
0.051,0.008,0.012,21.759,144594.875,6.011,60.000
0.052,0.000,0.021,23.979,-4587.445,0.661,60.000
0.052,0.012,0.013,21.130,110998.195,3.929,60.000
0.051,0.001,0.005,20.586,121497.070,0.399,60.000
0.045,0.001,0.009,26.287,34341.164,-0.517,60.000
0.050,0.007,0.014,20.749,102757.055,3.484,60.000
0.055,0.001,0.005,21.118,117706.023,0.138,60.000
0.048,0.000,0.008,27.430,-65286.891,-1.274,60.000
0.051,0.006,0.011,20.765,127835.430,4.503,60.000
0.049,0.010,0.013,20.637,146296.000,4.730,60.000
0.044,0.001,0.012,23.309,94883.695,0.334,60.000
0.002,0.012,0.013,20.646,76592.258,5.522,60.000
0.002,0.012,0.012,19.189,44567.992,6.438,60.000
0.050,0.025,0.014,19.923,169490.469,5.954,60.000
0.049,0.019,0.013,19.363,143368.562,6.564,60.000
0.056,0.001,0.010,22.709,97146.648,0.748,60.000
0.052,0.007,0.012,21.936,115985.039,5.073,60.000
0.041,0.001,0.018,19.228,110961.742,-0.322,60.000
0.048,0.003,0.012,22.239,121543.836,3.058,60.000
0.044,0.000,0.004,22.752,-29165.625,-0.781,60.000
0.058,0.000,0.015,23.678,32907.336,-0.057,60.000
0.054,0.001,0.018,23.296,79774.617,0.943,60.000
0.049,0.022,0.013,20.839,152298.156,5.678,60.000
0.044,0.000,0.004,20.442,-3110.531,-0.394,60.000
0.050,0.019,0.012,19.853,126131.633,6.323,60.000
0.049,0.018,0.012,19.688,134893.594,6.250,60.000
0.002,0.013,0.012,19.712,66095.664,5.977,60.000
0.049,0.024,0.014,20.536,162124.688,5.840,60.000
0.049,0.024,0.011,20.566,133092.344,6.590,60.000
0.048,0.001,0.011,25.815,67826.320,1.688,60.000
0.043,0.001,0.012,25.531,25459.359,-1.304,60.000
0.002,0.012,0.011,18.469,33633.430,6.862,60.000
0.049,0.009,0.015,21.456,123499.086,3.605,60.000
0.047,0.001,0.017,25.526,29770.945,-0.872,60.000
0.052,0.000,0.015,27.559,39896.414,1.137,60.000
0.051,0.019,0.010,18.554,91136.336,5.673,60.000
0.048,0.002,0.011,22.710,88761.023,1.814,60.000
0.046,0.001,0.004,20.477,93609.195,0.852,60.000
0.050,0.004,0.009,23.580,66404.508,0.879,60.000
0.049,0.022,0.013,20.972,148163.250,5.856,60.000
0.044,0.001,0.015,21.789,126297.195,0.962,60.000
0.046,0.000,0.003,22.466,10008.836,-0.417,60.000
0.045,0.000,0.010,31.168,-75705.047,0.406,60.000
0.048,0.009,0.012,21.274,163037.812,4.729,60.000
0.051,0.009,0.012,20.736,127133.242,5.391,60.000
0.051,0.025,0.011,20.034,131542.812,5.910,60.000
0.051,0.008,0.012,21.754,145036.344,5.964,60.000
0.048,0.004,0.011,20.801,116118.836,2.211,60.000
0.053,0.000,0.009,26.965,34155.602,0.958,60.000
0.050,0.022,0.013,20.824,128980.914,6.015,60.000
0.046,0.001,0.003,22.210,-52048.074,0.247,60.000
0.047,0.001,0.021,20.762,128004.711,1.197,60.000
0.048,0.019,0.013,20.268,137648.312,6.175,60.000
0.052,0.002,0.012,23.409,74728.945,2.676,60.000
0.061,0.001,0.010,17.912,133045.531,-0.045,60.000
0.049,0.020,0.012,20.526,127116.602,6.039,60.000
0.048,0.025,0.011,21.772,143063.156,6.942,60.000
0.058,0.001,0.017,25.404,9297.773,-1.724,60.000
0.046,0.000,0.015,30.606,-3901.086,-0.067,60.000
0.050,0.021,0.014,20.222,127079.055,6.313,60.000
0.050,0.000,0.016,30.009,33734.070,-1.528,60.000
0.051,0.005,0.012,21.565,106214.242,4.180,60.000
0.059,0.001,0.006,21.045,142797.031,0.166,60.000
0.047,0.001,0.017,23.147,150502.938,1.441,60.000
0.051,0.004,0.011,22.467,80179.383,3.161,60.000
0.051,0.006,0.015,19.556,96580.305,2.159,60.000
0.048,0.002,0.009,23.825,97847.508,0.950,60.000
0.052,0.018,0.013,20.647,97477.883,6.754,60.000
0.049,0.002,0.012,23.716,85794.414,3.024,60.000
0.050,0.021,0.012,20.313,137332.625,5.842,60.000
0.051,0.020,0.011,19.354,111067.164,5.923,60.000
0.052,0.008,0.013,19.944,77171.242,3.231,60.000
0.056,0.000,0.013,28.171,34479.102,1.268,60.000
0.049,0.013,0.012,20.871,124457.289,4.842,60.000
0.053,0.000,0.022,18.278,21702.508,-0.582,60.000
0.044,0.001,0.009,24.342,102392.648,0.397,60.000
0.041,0.001,0.008,22.539,49462.977,-0.356,60.000
0.048,0.001,0.002,21.358,80559.180,0.277,60.000
0.050,0.000,0.022,21.516,-18324.383,-1.699,60.000
0.049,0.001,0.009,23.907,84394.445,0.782,60.000
0.098,0.010,0.012,20.009,134579.719,4.959,60.000
0.048,0.001,0.003,20.426,108760.117,0.899,60.000
0.052,0.019,0.012,20.206,103310.133,6.260,60.000
0.049,0.001,0.019,22.105,126318.523,1.928,60.000
0.048,0.025,0.011,21.498,141838.844,6.950,60.000
0.049,0.026,0.011,20.955,115873.664,5.377,60.000
0.048,0.013,0.012,21.146,124641.883,4.545,60.000
0.052,0.026,0.011,19.661,131173.250,5.528,60.000
0.050,0.001,0.008,25.062,88359.695,0.584,60.000
0.047,0.001,0.011,23.333,97495.477,1.406,60.000
0.046,0.001,0.008,23.815,104900.102,0.541,60.000
0.050,0.016,0.014,20.837,143123.844,6.597,60.000
0.047,0.001,0.004,21.127,93900.867,0.804,60.000
0.051,0.004,0.014,20.497,103842.539,2.520,60.000
0.056,0.001,0.015,23.663,105165.148,0.771,60.000
0.046,0.000,0.015,29.865,-15024.797,0.025,60.000
0.048,0.006,0.013,21.936,132223.094,3.708,60.000
0.054,0.001,0.018,21.267,95373.023,1.306,60.000
0.057,0.000,0.017,24.521,-43685.188,-2.146,60.000
0.058,0.000,0.012,24.957,45006.086,1.427,60.000
0.058,0.000,0.010,23.833,6513.898,0.648,60.000
0.044,0.002,0.009,22.061,109835.742,0.501,60.000
0.041,0.001,0.007,20.258,95500.836,0.364,60.000
0.049,0.014,0.013,20.823,153216.125,5.444,60.000
0.045,0.002,0.011,21.978,110349.289,0.623,60.000
0.045,0.000,0.020,20.297,21175.695,-0.328,60.000
0.051,0.000,0.010,31.653,-21773.914,1.674,60.000
0.058,0.001,0.013,24.886,112406.148,-0.241,60.000
0.049,0.001,0.019,22.133,128288.789,1.951,60.000
0.052,0.005,0.012,20.880,97748.742,3.873,60.000
0.053,0.001,0.020,21.458,113525.992,1.940,60.000
0.049,0.003,0.011,22.062,87284.336,2.183,60.000
0.059,0.000,0.016,20.962,90798.617,0.627,60.000
0.048,0.004,0.013,22.482,109515.117,3.180,60.000
0.051,0.014,0.013,22.751,129549.180,4.696,60.000
0.050,0.007,0.011,20.888,161684.500,4.078,60.000
0.050,0.024,0.013,20.250,160354.625,5.708,60.000
0.048,0.001,0.011,27.150,23034.406,0.217,60.000
0.049,0.001,0.008,25.405,95498.461,0.682,60.000
0.050,0.021,0.013,20.712,136347.125,6.027,60.000
0.051,0.013,0.010,20.110,55352.648,5.026,60.000
0.049,0.020,0.011,19.758,117364.273,6.330,60.000
0.098,0.012,0.011,18.912,105588.008,4.979,60.000
0.049,0.006,0.012,22.404,143181.000,4.909,60.000
0.048,0.001,0.011,27.336,35520.961,1.194,60.000
0.049,0.014,0.010,20.560,91212.414,5.423,60.000
0.048,0.015,0.012,21.178,113096.852,5.674,60.000
0.049,0.000,0.011,28.822,21985.438,-0.096,60.000
0.051,0.023,0.014,20.205,124542.195,6.020,60.000
0.050,0.021,0.013,20.040,123755.961,6.363,60.000
0.049,0.018,0.010,19.474,115952.555,6.182,60.000
0.051,0.014,0.014,22.753,147851.250,5.422,60.000
0.043,0.000,0.006,22.165,-3341.047,-0.157,60.000
0.057,0.001,0.015,21.864,104731.211,0.278,60.000
0.042,0.001,0.013,20.707,78122.164,-0.182,60.000
0.050,0.019,0.013,19.893,137176.375,7.068,60.000
0.049,0.004,0.010,23.216,82520.039,1.165,60.000
0.047,0.001,0.013,30.928,21710.219,0.513,60.000
0.056,0.001,0.012,23.602,125250.992,0.819,60.000
0.052,0.008,0.013,20.431,96132.273,3.810,60.000
0.047,0.002,0.007,22.998,93444.586,0.955,60.000
0.057,0.000,0.018,21.291,38346.961,-0.134,60.000
0.050,0.013,0.010,20.339,61282.852,4.934,60.000
0.051,0.003,0.012,23.235,86371.320,3.202,60.000
0.048,0.000,0.022,22.580,95510.664,1.325,60.000
0.045,0.001,0.021,22.057,68579.680,0.385,60.000
0.059,0.001,0.011,23.379,40119.133,-0.332,60.000
0.057,0.000,0.005,18.021,35927.805,-2.140,60.000
0.049,0.009,0.013,20.468,140927.312,5.324,60.000
0.047,0.001,0.006,22.681,89792.227,1.052,60.000
0.049,0.006,0.014,21.111,104941.555,2.948,60.000
0.053,0.001,0.011,29.206,-25213.938,1.267,60.000
0.052,0.009,0.014,19.634,81629.148,3.263,60.000
0.051,0.003,0.013,23.711,85829.680,2.693,60.000
0.057,0.000,0.013,27.542,51328.617,0.123,60.000
0.052,0.001,0.023,21.476,121336.242,1.973,60.000
0.056,0.000,0.010,26.500,45407.523,0.007,60.000
0.049,0.007,0.013,21.360,119118.508,4.127,60.000
0.055,0.001,0.006,23.655,27964.883,-0.500,60.000
0.055,0.000,0.004,24.750,-74391.062,1.239,60.000
0.051,0.011,0.011,19.532,100086.523,3.893,60.000
0.049,0.006,0.012,22.516,128256.008,4.788,60.000
0.046,0.001,0.003,20.866,89967.930,0.925,60.000
0.053,0.001,0.018,27.874,-53990.590,-1.559,60.000
0.051,0.013,0.013,22.480,139090.375,4.594,60.000
0.051,0.021,0.012,19.714,117780.711,5.722,60.000
0.048,0.024,0.013,20.253,156972.938,5.612,60.000
0.055,0.002,0.018,20.948,89965.055,1.121,60.000
0.056,0.001,0.006,23.434,23429.578,-0.692,60.000
0.049,0.001,0.006,23.656,104806.695,0.536,60.000
0.051,0.024,0.013,19.843,150408.094,5.371,60.000
0.050,0.001,0.005,21.190,113224.805,0.314,60.000
0.048,0.000,0.007,27.762,25255.438,1.805,60.000
0.047,0.000,0.006,26.212,1972.484,1.905,60.000
0.098,0.014,0.012,20.079,104081.945,4.904,60.000
0.044,0.001,0.005,21.360,82141.805,0.987,60.000
0.049,0.012,0.012,21.061,119498.633,4.410,60.000
0.043,0.001,0.018,20.121,56122.258,-1.342,60.000
0.049,0.011,0.010,21.381,91443.758,4.222,60.000
0.049,0.005,0.013,22.520,104538.336,3.717,60.000
0.056,0.000,0.019,22.963,-6361.508,-0.597,60.000
0.050,0.006,0.013,22.081,116879.695,4.337,60.000
0.049,0.022,0.012,20.503,152114.000,5.763,60.000
0.058,0.001,0.018,19.822,105775.977,0.106,60.000
0.099,0.011,0.011,19.178,114312.602,4.715,60.000
0.044,0.001,0.009,25.421,98381.211,0.716,60.000
0.052,0.023,0.010,20.146,103515.898,5.766,60.000
0.050,0.021,0.014,20.038,126320.039,6.373,60.000
0.052,0.014,0.012,20.308,109123.555,4.027,60.000
0.052,0.001,0.014,27.318,98603.148,1.698,60.000
0.042,0.001,0.009,23.740,61765.867,-0.407,60.000
0.051,0.022,0.013,20.347,109880.164,6.214,60.000
0.043,0.002,0.011,21.816,103284.133,-0.075,60.000
0.040,0.001,0.016,19.610,69880.930,-1.044,60.000
0.050,0.001,0.005,22.765,103898.805,0.367,60.000
0.058,0.000,0.012,24.213,86633.773,-1.105,60.000
0.049,0.027,0.013,19.645,151183.156,5.239,60.000
0.051,0.020,0.014,20.078,125182.727,7.054,60.000
0.041,0.001,0.012,22.051,67893.398,-0.714,60.000
0.042,0.000,0.013,26.656,-41588.723,-3.809,60.000
0.052,0.010,0.013,20.492,108001.195,3.636,60.000
0.051,0.026,0.014,20.339,173141.281,5.558,60.000
0.099,0.012,0.012,20.256,121687.430,5.042,60.000
0.052,0.023,0.013,20.126,134124.156,5.560,60.000
0.055,0.001,0.015,22.451,94947.695,0.791,60.000
0.049,0.001,0.002,20.231,91513.086,0.283,60.000
0.052,0.001,0.022,20.676,119608.711,1.855,60.000
0.054,0.002,0.007,22.767,96862.883,0.365,60.000
0.050,0.022,0.010,19.727,104020.586,6.060,60.000
0.060,0.001,0.012,20.758,139654.344,-0.390,60.000
0.052,0.014,0.013,22.240,114176.523,4.705,60.000
0.051,0.006,0.010,19.400,135458.438,2.291,60.000
0.051,0.009,0.014,20.042,95704.758,3.247,60.000
0.100,0.012,0.011,17.482,-57817.035,9.941,60.000
0.048,0.002,0.010,23.327,84972.789,1.270,60.000
0.050,0.025,0.012,19.967,165842.188,5.787,60.000
0.056,0.000,0.012,29.073,-87938.617,-1.198,60.000
0.045,0.001,0.012,23.494,108131.148,1.485,60.000
0.051,0.027,0.012,20.598,194190.500,7.062,60.000
0.045,0.001,0.015,20.734,165212.531,1.852,60.000
0.058,0.001,0.017,20.815,102712.789,0.256,60.000
0.043,0.001,0.010,22.628,111422.508,0.174,60.000
0.097,0.011,0.011,18.998,110901.570,4.651,60.000
0.056,0.001,0.020,22.430,9482.398,-1.139,60.000
0.098,0.011,0.013,20.242,130713.258,4.466,60.000
0.048,0.002,0.012,23.342,92002.789,2.512,60.000
0.051,0.010,0.012,20.513,128944.367,4.735,60.000
0.045,0.001,0.020,20.832,95184.758,0.288,60.000
0.049,0.004,0.011,21.871,108343.336,3.064,60.000
0.058,0.001,0.014,24.590,92374.867,-0.322,60.000
0.049,0.024,0.011,21.322,131553.781,6.507,60.000
0.051,0.014,0.014,23.083,146180.094,4.944,60.000
0.049,0.027,0.011,15.293,14022.875,1.195,60.000
0.052,0.007,0.012,20.906,110617.273,4.363,60.000
0.049,0.006,0.014,21.114,104335.586,3.196,60.000
0.001,0.012,0.011,18.614,30428.977,6.909,60.000
0.050,0.019,0.013,19.856,124146.195,6.588,60.000
0.053,0.001,0.011,31.698,-71638.016,0.665,60.000
0.053,0.000,0.004,22.492,35363.320,-0.114,60.000
0.100,0.013,0.013,15.338,85227.711,3.924,60.000
0.048,0.000,0.010,31.534,7716.164,3.093,60.000
0.001,0.014,0.013,19.704,74482.289,5.875,60.000
0.044,0.000,0.012,28.920,-260.297,-1.924,60.000
0.051,0.001,0.004,20.718,116498.852,0.605,60.000
0.052,0.001,0.005,24.140,3841.852,-0.723,60.000
0.047,0.001,0.003,20.408,96290.555,0.768,60.000
0.048,0.000,0.008,26.582,-12963.391,1.392,60.000
0.048,0.003,0.011,22.420,100672.977,1.924,60.000
0.050,0.000,0.002,22.069,-32787.797,-0.659,60.000
0.052,0.018,0.012,19.732,102055.820,6.158,60.000
0.098,0.012,0.011,18.940,111163.180,4.688,60.000
0.051,0.019,0.010,18.454,94879.289,5.591,60.000
0.050,0.015,0.014,21.648,154097.312,5.945,60.000
0.048,0.012,0.011,21.071,112485.102,4.119,60.000
0.048,0.000,0.007,25.943,5094.203,-0.624,60.000
0.049,0.011,0.013,20.506,144336.594,4.300,60.000
0.054,0.001,0.019,21.918,67211.352,0.610,60.000
0.043,0.001,0.009,23.016,115567.336,0.502,60.000
0.043,0.001,0.019,19.187,111350.758,0.376,60.000
0.051,0.001,0.004,20.422,122676.320,0.640,60.000
0.049,0.005,0.011,20.651,140117.875,3.352,60.000
0.003,0.013,0.012,19.778,59008.539,5.864,60.000
0.052,0.010,0.013,20.207,99947.602,4.355,60.000
0.040,0.000,0.010,20.909,-61266.918,-1.216,60.000
0.049,0.021,0.012,20.540,136905.812,5.883,60.000
0.098,0.013,0.011,19.211,104493.852,5.492,60.000
0.050,0.012,0.012,20.669,129417.305,4.128,60.000
0.043,0.001,0.006,23.743,64807.617,0.934,60.000
0.053,0.002,0.018,22.325,93247.445,1.898,60.000
0.047,0.001,0.018,23.551,132279.969,1.018,60.000
0.050,0.018,0.011,19.716,110091.258,6.343,60.000
0.051,0.007,0.014,20.592,88212.742,2.874,60.000
0.050,0.020,0.013,20.336,128009.477,6.283,60.000
0.048,0.009,0.014,20.855,146946.438,4.391,60.000
0.053,0.002,0.011,23.124,56141.008,2.065,60.000
0.058,0.001,0.010,19.736,126942.977,0.280,60.000
0.055,0.002,0.013,22.913,98850.211,1.384,60.000
0.002,0.013,0.013,20.525,80230.352,5.488,60.000
0.051,0.023,0.012,19.785,140240.375,5.565,60.000
0.053,0.000,0.005,22.567,4807.969,-0.152,60.000
0.051,0.002,0.012,23.961,89846.898,3.016,60.000
0.052,0.015,0.012,19.824,105260.773,5.319,60.000
0.050,0.001,0.019,24.256,88976.320,1.535,60.000
0.044,0.000,0.005,22.683,10441.078,-0.361,60.000
0.052,0.013,0.011,19.589,72281.086,4.248,60.000
0.056,0.001,0.004,19.405,130444.039,0.001,60.000
0.098,0.012,0.012,20.352,127662.367,4.876,60.000
0.051,0.004,0.013,21.893,94648.414,3.587,60.000
0.051,0.000,0.015,28.283,14356.930,0.068,60.000
0.051,0.008,0.014,20.188,90496.195,3.431,60.000
0.048,0.008,0.014,20.905,111067.883,3.954,60.000
0.053,0.002,0.009,24.842,61824.180,0.873,60.000
0.048,0.010,0.010,21.715,103840.383,3.531,60.000
0.058,0.000,0.006,25.995,-97210.664,1.384,60.000
0.049,0.001,0.004,20.641,118501.555,0.844,60.000
0.000,0.013,0.011,22.707,-55272.996,6.598,60.000
0.051,0.015,0.010,19.730,93297.852,6.084,60.000
0.046,0.001,0.009,25.778,62322.258,0.108,60.000
0.054,0.000,0.016,25.233,10681.297,-0.478,60.000
0.050,0.019,0.014,20.054,136768.781,7.219,60.000
0.049,0.021,0.013,20.697,146738.250,5.756,60.000
0.059,0.000,0.014,25.455,72815.477,-0.468,60.000
0.051,0.016,0.014,21.304,131492.625,6.249,60.000
0.003,0.012,0.013,20.049,60368.602,5.731,60.000
0.050,0.000,0.001,21.047,7742.156,-1.304,60.000
0.048,0.023,0.013,20.495,159140.344,5.506,60.000
0.053,0.000,0.021,19.584,20908.430,-1.060,60.000
0.048,0.001,0.007,23.440,102006.992,0.826,60.000
0.050,0.007,0.014,21.014,103851.461,3.606,60.000
0.049,0.006,0.013,22.115,135472.125,4.526,60.000
0.051,0.009,0.010,20.647,114160.086,3.122,60.000
0.049,0.021,0.012,20.722,147901.500,5.854,60.000
0.048,0.000,0.002,20.813,36030.320,-0.690,60.000
0.049,0.026,0.013,19.939,181923.812,5.818,60.000
0.048,0.014,0.012,20.818,140300.656,5.328,60.000
0.052,0.003,0.010,23.656,52158.320,2.064,60.000
0.050,0.015,0.014,22.342,161450.344,5.683,60.000
0.054,0.000,0.009,28.114,21941.062,1.626,60.000
0.048,0.000,0.009,28.315,-11336.547,-1.116,60.000
0.046,0.001,0.007,22.333,94337.586,0.869,60.000
0.049,0.018,0.011,20.240,134112.688,6.399,60.000
0.049,0.000,0.018,24.830,11213.117,-0.677,60.000
0.051,0.001,0.005,23.116,79348.320,0.167,60.000
0.052,0.007,0.014,19.495,80317.539,2.594,60.000
0.058,0.001,0.019,19.149,104152.039,0.085,60.000
0.100,0.013,0.012,23.152,51136.070,6.115,60.000
0.048,0.002,0.013,24.195,130693.633,2.857,60.000
0.044,0.001,0.012,25.076,51979.930,-0.525,60.000
0.054,0.001,0.010,23.697,62840.430,1.038,60.000
0.049,0.008,0.012,21.230,162665.531,5.838,60.000
0.052,0.003,0.013,22.663,88264.898,2.365,60.000
0.050,0.004,0.012,21.660,105520.758,3.659,60.000
0.052,0.000,0.022,20.420,24959.312,-0.867,60.000
0.051,0.023,0.012,19.730,136091.594,5.484,60.000
0.041,0.001,0.015,20.710,33465.977,-1.855,60.000
0.049,0.009,0.012,20.777,157500.750,4.961,60.000
0.057,0.002,0.010,21.700,94587.945,0.040,60.000
0.047,0.001,0.005,23.601,70555.492,0.846,60.000
0.050,0.001,0.017,26.975,60304.258,1.158,60.000
0.052,0.001,0.001,21.817,14636.773,-0.597,60.000
0.049,0.003,0.010,23.137,69487.508,1.237,60.000
0.049,0.003,0.012,22.557,111306.695,3.290,60.000
0.045,0.000,0.017,20.981,68780.617,-0.198,60.000
0.049,0.001,0.004,23.020,-21969.250,-0.292,60.000
0.052,0.025,0.012,19.414,152479.688,5.452,60.000
0.050,0.006,0.014,20.347,102071.789,2.696,60.000
0.056,0.002,0.014,22.652,104004.414,0.464,60.000
0.052,0.001,0.015,25.842,100734.930,1.480,60.000
0.051,0.021,0.014,20.091,117468.805,6.283,60.000
0.051,0.003,0.013,22.533,87657.273,3.258,60.000
0.049,0.021,0.014,20.312,134240.938,6.127,60.000
0.058,0.000,0.008,20.314,-18794.820,-1.607,60.000
0.050,0.022,0.010,19.856,106853.820,5.924,60.000
0.048,0.001,0.017,22.500,151410.531,1.694,60.000
0.049,0.019,0.014,19.536,139498.656,7.058,60.000
0.048,0.003,0.011,21.786,93421.320,1.843,60.000
0.048,0.008,0.011,21.504,141534.469,3.173,60.000
0.053,0.000,0.004,19.156,72039.727,-0.767,60.000
0.052,0.020,0.013,20.240,106657.508,6.727,60.000
0.053,0.001,0.013,24.741,88820.992,1.896,60.000
0.048,0.001,0.012,27.163,94618.180,2.478,60.000
0.044,0.001,0.014,27.363,10478.961,-0.840,60.000
0.052,0.001,0.023,21.280,101429.977,1.627,60.000
0.049,0.016,0.012,20.530,129513.383,5.905,60.000
0.047,0.001,0.016,26.372,45156.227,-0.529,60.000
0.002,0.011,0.013,20.180,51263.539,5.949,60.000
0.042,0.001,0.013,19.615,69957.195,-0.554,60.000
0.049,0.003,0.014,22.111,124439.227,2.373,60.000
0.050,0.026,0.010,21.730,122911.805,5.739,60.000
0.047,0.000,0.002,22.382,9019.555,-0.436,60.000
0.048,0.001,0.010,23.942,88317.070,1.452,60.000
0.050,0.015,0.013,20.524,136949.344,5.529,60.000
0.051,0.010,0.010,19.495,105740.617,3.528,60.000
0.051,0.026,0.011,20.055,133815.656,5.955,60.000
0.058,0.001,0.010,20.937,114510.992,0.252,60.000
0.050,0.022,0.012,19.894,126663.023,5.867,60.000
0.050,0.022,0.011,20.052,127597.680,6.162,60.000
0.051,0.025,0.014,19.994,156327.812,5.794,60.000
0.045,0.001,0.015,28.001,-24114.016,-2.080,60.000
0.052,0.025,0.012,19.469,155906.281,5.459,60.000
0.052,0.008,0.011,19.244,138604.094,3.634,60.000
0.052,0.002,0.012,23.943,67879.805,2.751,60.000
0.052,0.002,0.017,23.073,104830.570,2.010,60.000
0.045,0.001,0.015,19.787,159330.500,1.438,60.000
0.048,0.025,0.011,21.954,142607.188,6.943,60.000
0.051,0.016,0.013,21.196,124562.398,6.291,60.000
0.058,0.001,0.019,20.296,109157.305,0.091,60.000
0.060,0.001,0.012,20.370,132729.594,-0.451,60.000
0.054,0.001,0.014,30.063,2715.258,0.072,60.000
0.056,0.001,0.014,23.198,112888.711,0.624,60.000
0.046,0.000,0.021,21.391,42734.180,-0.325,60.000
0.050,0.022,0.010,19.662,109911.023,5.953,60.000
0.052,0.015,0.014,22.457,132804.125,5.116,60.000
0.042,0.001,0.018,19.240,55314.414,-1.351,60.000
0.047,0.001,0.005,21.737,95857.742,0.700,60.000
0.052,0.001,0.016,28.043,-8746.266,-0.312,60.000
0.052,0.011,0.013,20.990,108957.148,3.604,60.000
0.051,0.022,0.012,19.873,133651.031,5.478,60.000
0.052,0.004,0.010,21.945,68724.648,2.616,60.000
0.052,0.018,0.012,19.872,91997.820,6.153,60.000
0.043,0.001,0.015,20.446,108916.836,1.057,60.000
0.051,0.011,0.011,19.107,88718.055,3.793,60.000
0.049,0.001,0.004,23.702,42293.539,0.320,60.000
0.051,0.019,0.010,18.582,92066.820,5.784,60.000
0.052,0.022,0.011,19.585,116358.477,5.572,60.000
0.044,0.000,0.009,24.202,-36374.602,-1.770,60.000
0.051,0.012,0.011,19.957,109744.617,3.656,60.000
0.052,0.001,0.016,23.065,100191.773,1.587,60.000
0.052,0.009,0.011,19.406,109387.023,3.921,60.000
0.050,0.019,0.013,20.155,128109.539,7.057,60.000
0.048,0.007,0.014,21.005,109534.180,3.277,60.000
0.050,0.022,0.011,19.956,123681.336,6.015,60.000
0.048,0.013,0.011,21.083,98243.477,4.907,60.000
0.044,0.001,0.018,18.810,130716.070,0.594,60.000
0.051,0.001,0.016,23.268,125489.648,1.847,60.000
0.055,0.001,0.020,22.415,4088.648,-1.493,60.000
0.051,0.006,0.013,21.280,89807.898,3.406,60.000
0.048,0.018,0.011,20.141,134494.219,6.522,60.000
0.053,0.000,0.016,27.732,40752.008,1.318,60.000
0.055,0.001,0.004,18.874,130726.555,-0.029,60.000
0.055,0.000,0.005,24.282,-2378.664,0.295,60.000
0.060,0.001,0.011,22.203,48185.695,-0.383,60.000
0.051,0.025,0.014,19.970,167711.094,5.763,60.000
0.050,0.025,0.012,19.960,166236.969,5.857,60.000
0.051,0.000,0.009,28.577,-24780.961,0.907,60.000
0.049,0.011,0.010,21.463,82140.742,4.187,60.000
0.044,0.001,0.005,22.284,47994.211,1.139,60.000
0.052,0.017,0.013,20.835,104501.789,6.893,60.000
0.049,0.018,0.010,19.944,124005.227,6.542,60.000
0.040,0.001,0.013,19.263,48611.352,-1.538,60.000
0.050,0.004,0.011,21.662,105234.570,3.279,60.000
0.052,0.001,0.020,21.953,117029.367,1.950,60.000
0.049,0.000,0.018,21.972,62098.914,0.798,60.000
0.052,0.001,0.010,30.378,-80812.258,-0.882,60.000
0.054,0.001,0.006,22.974,95835.414,0.006,60.000
0.048,0.021,0.013,20.793,148519.688,5.486,60.000
0.057,0.001,0.019,19.140,98830.055,0.523,60.000
0.053,0.001,0.018,22.927,101608.852,1.776,60.000
0.048,0.001,0.017,21.823,150665.344,1.662,60.000
0.097,0.012,0.012,19.280,123690.758,4.865,60.000
0.045,0.000,0.022,21.915,-14142.438,0.496,60.000
